"year","lnw","female","widowed","divorced","separated","nevermarried","hsd08","hsd911","hsg","cg","ad","mw","so","we","exp1","exp2","exp3","exp4","weight","married","ne","sc"
2012,3.26289271028498,1,0,1,0,0,0,0,0,0,1,1,0,0,17,2.89,4.913,8.3521,766.44,FALSE,FALSE,FALSE
2012,1.988927534139,1,0,0,0,0,0,0,1,0,0,1,0,0,30,9,27,81,1503.75,TRUE,FALSE,FALSE
2012,3.06222201482282,0,0,0,0,0,0,0,1,0,0,1,0,0,31,9.61,29.791,92.3521,1503.75,TRUE,FALSE,FALSE
2012,3.62183780275825,0,0,0,0,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,788.15,TRUE,FALSE,FALSE
2012,3.90951987521003,1,0,0,0,0,0,0,0,1,0,1,0,0,10,1,1,1,788.15,TRUE,FALSE,FALSE
2012,2.2047717829716,1,0,0,0,0,0,0,0,0,1,1,0,0,17,2.89,4.913,8.3521,786.9,TRUE,FALSE,FALSE
2012,2.22597399062221,1,0,0,0,0,0,0,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,1012.34,TRUE,FALSE,TRUE
2012,2.56518971318917,0,0,0,0,0,0,0,0,0,0,1,0,0,26,6.76,17.576,45.6976,1012.34,TRUE,FALSE,TRUE
2012,2.91912117118215,0,0,0,0,0,0,0,0,0,0,1,0,0,15.5,2.4025,3.723875,5.77200625,1373.19,TRUE,FALSE,TRUE
2012,2.26371431860505,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0.25,0.125,0.0625,1373.19,TRUE,FALSE,FALSE
2012,2.87990045802887,1,0,0,0,1,0,0,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,1898.14,FALSE,FALSE,TRUE
2012,2.80133813552577,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.04,0.008,0.0016,628.17,TRUE,FALSE,FALSE
2012,2.32825283974262,1,0,0,0,1,0,0,0,0,1,1,0,0,6,0.36,0.216,0.1296,1514.08,FALSE,FALSE,FALSE
2012,3.16758253048065,0,0,0,0,0,0,0,0,0,0,1,0,0,19,3.61,6.859,13.0321,771.65,TRUE,FALSE,TRUE
2012,2.55139639105683,0,0,0,0,1,0,0,1,0,0,1,0,0,13,1.69,2.197,2.8561,1490.36,FALSE,FALSE,FALSE
2012,2.52322551409014,0,0,0,0,1,0,0,0,1,0,1,0,0,20,4,8,16,2441.5,FALSE,FALSE,FALSE
2012,3.17257007199169,0,0,0,0,0,0,0,0,1,0,1,0,0,19,3.61,6.859,13.0321,824.82,TRUE,FALSE,FALSE
2012,3.14226472249636,1,0,0,0,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,824.82,TRUE,FALSE,FALSE
2012,2.3522677159465,0,0,0,0,0,0,0,1,0,0,1,0,0,12,1.44,1.728,2.0736,807.51,TRUE,FALSE,FALSE
2012,3.11891735849937,1,0,1,0,0,0,0,0,0,0,1,0,0,30,9,27,81,869.35,FALSE,FALSE,TRUE
2012,3.57304763858881,0,0,0,0,0,0,0,0,1,0,1,0,0,24,5.76,13.824,33.1776,943.32,TRUE,FALSE,FALSE
2012,2.63143909873037,1,0,0,0,0,0,0,0,1,0,1,0,0,21,4.41,9.261,19.4481,943.32,TRUE,FALSE,FALSE
2012,3.09079538726688,1,0,0,0,0,0,0,0,1,0,1,0,0,23,5.29,12.167,27.9841,943.32,TRUE,FALSE,FALSE
2012,2.53897387105828,1,0,0,0,0,0,0,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,776.71,TRUE,FALSE,TRUE
2012,3.3499040872746,0,0,0,0,0,0,0,0,1,0,1,0,0,24,5.76,13.824,33.1776,776.71,TRUE,FALSE,FALSE
2012,2.87990045802887,1,0,1,0,0,0,0,0,1,0,1,0,0,17,2.89,4.913,8.3521,766.44,FALSE,FALSE,FALSE
2012,2.97521063783319,0,0,0,0,1,0,0,0,0,0,1,0,0,18,3.24,5.832,10.4976,766.44,FALSE,FALSE,TRUE
2012,3.06222201482282,0,0,0,0,0,0,0,0,1,0,1,0,0,30,9,27,81,802,TRUE,FALSE,FALSE
2012,2.75206708651898,1,0,0,0,0,0,0,0,0,0,1,0,0,19,3.61,6.859,13.0321,1475.44,TRUE,FALSE,TRUE
2012,2.26371431860505,1,0,0,1,0,0,0,1,0,0,1,0,0,18,3.24,5.832,10.4976,1508.64,FALSE,FALSE,FALSE
2012,2.14593128294867,1,0,0,0,1,0,0,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,1514.08,FALSE,FALSE,TRUE
2012,3.27194254580489,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,2.1025,3.048625,4.42050625,738.44,TRUE,FALSE,TRUE
2012,2.91912117118215,1,0,0,0,0,0,0,0,1,0,1,0,0,10,1,1,1,738.44,TRUE,FALSE,FALSE
2012,2.49312748293286,0,0,0,0,0,0,0,1,0,0,1,0,0,29,8.41,24.389,70.7281,922.46,TRUE,FALSE,FALSE
2012,2.14593128294867,1,0,0,0,0,0,0,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,922.46,TRUE,FALSE,TRUE
2012,2.76709003839901,0,0,0,0,0,0,0,0,0,0,1,0,0,24,5.76,13.824,33.1776,1729.61,TRUE,FALSE,TRUE
2012,2.28206345727325,1,0,0,0,0,0,0,0,0,0,1,0,0,29.5,8.7025,25.672375,75.73350625,1585.78,TRUE,FALSE,TRUE
2012,2.18723316230577,0,0,0,0,0,0,0,1,0,0,1,0,0,32,10.24,32.768,104.8576,1585.78,TRUE,FALSE,FALSE
2012,2.93961969273049,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1.69,2.197,2.8561,822.11,TRUE,FALSE,FALSE
2012,3.02835494531125,1,0,0,0,0,0,0,0,0,0,1,0,0,29,8.41,24.389,70.7281,1808.35,TRUE,FALSE,TRUE
2012,3.21637269465008,0,0,0,0,0,0,0,1,0,0,1,0,0,14,1.96,2.744,3.8416,732.37,TRUE,FALSE,FALSE
2012,2.97521063783319,1,0,0,0,0,0,0,0,0,1,1,0,0,6,0.36,0.216,0.1296,732.37,TRUE,FALSE,FALSE
2012,3.27793058764952,1,0,0,0,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,753.52,TRUE,FALSE,FALSE
2012,3.18738515777683,0,0,0,0,0,0,0,0,0,1,1,0,0,11,1.21,1.331,1.4641,753.52,TRUE,FALSE,FALSE
2012,2.60546361232711,0,0,0,0,0,0,0,0,0,0,1,0,0,31.5,9.9225,31.255875,98.45600625,1808.35,TRUE,FALSE,TRUE
2012,2.01239989032415,1,0,0,0,0,0,0,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,1808.35,TRUE,FALSE,TRUE
2012,2.30008196277593,1,0,0,0,0,0,0,1,0,0,1,0,0,33,10.89,35.937,118.5921,1808.35,TRUE,FALSE,FALSE
2012,3.18738515777683,0,0,0,0,0,0,0,0,0,0,1,0,0,32,10.24,32.768,104.8576,1808.35,TRUE,FALSE,TRUE
2012,2.0636931847117,1,0,0,0,0,0,0,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,1808.35,TRUE,FALSE,TRUE
2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,1,0,0,28.5,8.1225,23.149125,65.97500625,1012.34,TRUE,FALSE,TRUE
2012,2.87990045802887,1,0,0,0,0,0,0,0,0,0,1,0,0,26,6.76,17.576,45.6976,1012.34,TRUE,FALSE,TRUE
2012,2.3351732825872,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,810.67,TRUE,FALSE,TRUE
2012,2.30008196277593,1,0,0,0,0,0,0,0,1,0,1,0,0,18,3.24,5.832,10.4976,771.65,TRUE,FALSE,FALSE
2012,2.43361335540045,0,0,0,0,0,0,0,1,0,0,1,0,0,24,5.76,13.824,33.1776,771.65,TRUE,FALSE,FALSE
2012,2.77453994237104,0,1,0,0,0,0,0,0,0,0,1,0,0,28,7.84,21.952,61.4656,1614.22,FALSE,FALSE,TRUE
2012,3.16758253048065,0,0,0,0,0,0,0,0,0,1,1,0,0,22,4.84,10.648,23.4256,930.82,TRUE,FALSE,FALSE
2012,2.83907846350861,1,0,0,0,0,0,0,0,0,1,1,0,0,22,4.84,10.648,23.4256,930.82,TRUE,FALSE,FALSE
2012,3.23055732964204,0,0,0,0,0,0,0,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,880.36,TRUE,FALSE,TRUE
2012,3.11101217899226,1,0,0,0,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,880.36,TRUE,FALSE,FALSE
2012,3.14226472249636,1,0,0,0,0,0,0,0,0,0,1,0,0,28.5,8.1225,23.149125,65.97500625,872.01,TRUE,FALSE,TRUE
2012,3.28536556613703,0,0,0,0,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,809,TRUE,FALSE,FALSE
2012,2.75206708651898,0,0,0,0,0,0,0,1,0,0,1,0,0,10,1,1,1,792.18,TRUE,FALSE,FALSE
2012,3.32173321030791,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0.25,0.125,0.0625,792.18,TRUE,FALSE,FALSE
2012,2.19245129858356,1,0,0,0,0,0,0,0,0,0,1,0,0,25,6.25,15.625,39.0625,997.79,TRUE,FALSE,TRUE
2012,2.72907756829429,0,0,0,0,0,0,0,0,0,0,1,0,0,23,5.29,12.167,27.9841,997.79,TRUE,FALSE,TRUE
2012,1.72722094809048,0,0,0,0,0,0,0,1,0,0,1,0,0,31,9.61,29.791,92.3521,953.82,TRUE,FALSE,FALSE
2012,2.59221838557709,1,0,0,0,0,0,0,1,0,0,1,0,0,30,9,27,81,953.82,TRUE,FALSE,FALSE
2012,3.62861748974363,0,0,1,0,0,0,0,1,0,0,1,0,0,27,7.29,19.683,53.1441,877.14,FALSE,FALSE,FALSE
2012,3.18176716547261,0,0,0,0,0,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,795.73,TRUE,FALSE,FALSE
2012,2.956861499165,0,0,0,0,0,0,0,0,0,1,1,0,0,21,4.41,9.261,19.4481,793.16,TRUE,FALSE,FALSE
2012,2.35849272493234,1,0,1,0,0,0,0,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,809.87,FALSE,FALSE,TRUE
2012,2.44148851477192,1,0,0,0,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,780.29,TRUE,FALSE,FALSE
2012,2.68144951930503,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,780.29,TRUE,FALSE,TRUE
2012,3.75536919538277,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0.09,0.027,0.0081,1577.16,TRUE,FALSE,FALSE
2012,2.52322551409014,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,1577.16,TRUE,FALSE,FALSE
2012,3.2882414268825,1,0,0,0,0,0,0,0,0,1,1,0,0,27,7.29,19.683,53.1441,1495.19,TRUE,FALSE,FALSE
2012,2.11021320034659,0,0,0,0,1,0,0,1,0,0,1,0,0,28,7.84,21.952,61.4656,1590.82,FALSE,FALSE,FALSE
2012,2.36907483426288,0,0,1,0,0,0,0,1,0,0,1,0,0,11,1.21,1.331,1.4641,839.91,FALSE,FALSE,FALSE
2012,3.26289271028498,1,0,0,0,1,0,0,0,1,0,1,0,0,15,2.25,3.375,5.0625,1594.14,FALSE,FALSE,FALSE
2012,2.99322914333587,0,0,0,0,1,0,0,0,1,0,1,0,0,10,1,1,1,1712.75,FALSE,FALSE,FALSE
2012,3.3499040872746,0,0,0,0,0,0,0,0,0,0,1,0,0,30,9,27,81,893.68,TRUE,FALSE,TRUE
2012,2.79916751219577,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2.89,4.913,8.3521,850.21,TRUE,FALSE,TRUE
2012,3.75536919538277,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,850.21,TRUE,FALSE,FALSE
2012,3.29274567343466,0,0,0,0,1,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,1712.75,FALSE,FALSE,FALSE
2012,2.75206708651898,0,0,0,0,0,0,0,0,0,1,1,0,0,26,6.76,17.576,45.6976,796.83,TRUE,FALSE,FALSE
2012,2.77453994237104,1,0,0,0,0,0,0,0,1,0,1,0,0,19,3.61,6.859,13.0321,796.83,TRUE,FALSE,FALSE
2012,2.87990045802887,1,0,0,0,0,0,0,0,0,0,1,0,0,22.5,5.0625,11.390625,25.62890625,1494.07,TRUE,FALSE,TRUE
2012,2.27946267557319,0,0,0,0,0,0,0,1,0,0,1,0,0,22,4.84,10.648,23.4256,1494.07,TRUE,FALSE,FALSE
2012,2.43361335540045,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1.44,1.728,2.0736,770.1,TRUE,FALSE,TRUE
2012,2.956861499165,1,0,0,0,0,0,0,0,0,1,1,0,0,8,0.64,0.512,0.4096,770.1,TRUE,FALSE,FALSE
2012,1.53074564385844,1,0,0,0,0,0,0,0,0,0,1,0,0,32,10.24,32.768,104.8576,836.38,TRUE,FALSE,TRUE
2012,3.96508972636484,1,0,1,0,0,0,0,0,0,1,1,0,0,17,2.89,4.913,8.3521,805.02,FALSE,FALSE,FALSE
2012,2.87990045802887,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,842.43,TRUE,FALSE,FALSE
2012,2.40829554741616,1,0,0,0,0,0,0,1,0,0,1,0,0,17,2.89,4.913,8.3521,628.28,TRUE,FALSE,FALSE
2012,2.43361335540045,0,0,0,0,1,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,1492.56,FALSE,FALSE,FALSE
2012,3.1267605359604,0,0,0,0,0,0,0,0,0,0,1,0,0,21.5,4.6225,9.938375,21.36750625,766.44,TRUE,FALSE,TRUE
2012,1.53979547937835,1,0,0,0,0,0,0,0,0,0,1,0,0,18,3.24,5.832,10.4976,766.44,TRUE,FALSE,TRUE
2012,2.40186465708587,0,0,0,0,1,0,0,1,0,0,1,0,0,22,4.84,10.648,23.4256,1471.97,FALSE,FALSE,FALSE
2012,2.24878866838838,1,0,0,0,0,0,0,1,0,0,1,0,0,29,8.41,24.389,70.7281,922.46,TRUE,FALSE,FALSE
2012,2.52542090465357,0,0,0,0,0,0,0,0,0,0,1,0,0,20.5,4.2025,8.615125,17.66100625,845.75,TRUE,FALSE,TRUE
2012,2.72129542785223,0,0,0,0,0,0,0,0,1,0,1,0,0,19,3.61,6.859,13.0321,804.61,TRUE,FALSE,FALSE
2012,2.22597399062221,0,0,0,0,1,0,0,0,0,0,1,0,0,31.5,9.9225,31.255875,98.45600625,1747.91,FALSE,FALSE,TRUE
2012,2.53897387105828,1,0,0,0,0,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,753.52,TRUE,FALSE,FALSE
2012,3.66835781839314,0,0,0,0,0,0,0,0,1,0,1,0,0,25,6.25,15.625,39.0625,1012.34,TRUE,FALSE,FALSE
2012,1.07016708836392,1,0,0,0,1,0,1,0,0,0,1,0,0,13,1.69,2.197,2.8561,1514.08,FALSE,FALSE,FALSE
2012,2.72129542785223,1,0,0,0,1,0,0,0,1,0,1,0,0,25,6.25,15.625,39.0625,1399.57,FALSE,FALSE,FALSE
2012,2.15835380294723,1,0,0,0,0,0,0,1,0,0,1,0,0,29,8.41,24.389,70.7281,746.43,TRUE,FALSE,FALSE
2012,3.19198815784879,0,0,0,0,0,0,0,0,1,0,1,0,0,23,5.29,12.167,27.9841,746.43,TRUE,FALSE,FALSE
2012,2.18675327746892,0,0,0,0,0,0,0,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,1399.57,TRUE,FALSE,TRUE
2012,2.26371431860505,1,0,0,0,0,0,0,1,0,0,1,0,0,27,7.29,19.683,53.1441,1399.57,TRUE,FALSE,FALSE
2012,3.3499040872746,0,0,0,0,0,0,0,0,0,1,1,0,0,23,5.29,12.167,27.9841,1503.75,TRUE,FALSE,FALSE
2012,0.577315365034824,0,0,0,0,0,0,0,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,788.15,TRUE,FALSE,TRUE
2012,3.92526823217817,0,0,0,0,0,0,0,1,0,0,1,0,0,25,6.25,15.625,39.0625,1585.78,TRUE,FALSE,FALSE
2012,3.20954672957968,0,0,0,0,0,0,0,0,0,1,1,0,0,18,3.24,5.832,10.4976,718.06,TRUE,FALSE,FALSE
2012,2.2329426599383,0,0,0,0,1,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,1798.42,FALSE,FALSE,FALSE
2012,2.50593401698008,0,0,0,0,1,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,2043.24,FALSE,FALSE,FALSE
2012,2.79651884908982,0,0,0,0,1,0,0,0,0,0,1,0,0,18,3.24,5.832,10.4976,1327.01,FALSE,FALSE,TRUE
2012,3.2473174984995,0,0,0,0,0,0,0,0,0,0,1,0,0,24,5.76,13.824,33.1776,872.1,TRUE,FALSE,TRUE
2012,2.22597399062221,1,0,0,0,0,0,0,0,0,0,1,0,0,23.5,5.5225,12.977875,30.49800625,872.1,TRUE,FALSE,TRUE
2012,3.15145314855077,0,0,0,0,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,1546.54,TRUE,FALSE,FALSE
2012,2.57879536524495,0,0,0,0,0,0,0,1,0,0,1,0,0,25,6.25,15.625,39.0625,844.83,TRUE,FALSE,FALSE
2012,2.3351732825872,1,0,0,0,0,0,0,0,1,0,1,0,0,20,4,8,16,844.83,TRUE,FALSE,FALSE
2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,1,0,0,30.5,9.3025,28.372625,86.53650625,857.32,TRUE,FALSE,TRUE
2012,3.01343185065339,0,0,0,0,0,0,0,0,0,0,1,0,0,19,3.61,6.859,13.0321,776.71,TRUE,FALSE,TRUE
2012,2.69601608066678,0,0,0,0,0,0,0,0,1,0,1,0,0,10,1,1,1,795.73,TRUE,FALSE,FALSE
2012,2.77453994237104,0,0,0,0,0,0,0,0,0,0,1,0,0,16,2.56,4.096,6.5536,745.21,TRUE,FALSE,TRUE
2012,3.28536556613703,1,0,0,0,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,745.21,TRUE,FALSE,FALSE
2012,2.26378838993578,1,0,0,0,0,0,0,1,0,0,1,0,0,20,4,8,16,710.14,TRUE,FALSE,FALSE
2012,2.8153619368913,1,0,0,0,0,0,0,0,0,1,1,0,0,26,6.76,17.576,45.6976,807.99,TRUE,FALSE,FALSE
2012,4.93913929239119,0,0,0,0,0,0,0,0,0,1,1,0,0,23,5.29,12.167,27.9841,809.87,TRUE,FALSE,FALSE
2012,3.21637269465008,0,0,0,0,0,0,0,0,1,0,1,0,0,30,9,27,81,873.87,TRUE,FALSE,FALSE
2012,3.41052870909104,1,0,0,0,0,0,0,0,1,0,1,0,0,30,9,27,81,1880.07,TRUE,FALSE,FALSE
2012,2.05891990595904,0,0,0,0,1,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,2034.84,FALSE,FALSE,FALSE
2012,3.06222201482282,0,0,1,0,0,0,0,0,0,0,1,0,0,25,6.25,15.625,39.0625,1696.91,FALSE,FALSE,TRUE
2012,2.83907846350861,1,0,0,0,0,0,0,1,0,0,1,0,0,33,10.89,35.937,118.5921,1618.69,TRUE,FALSE,FALSE
2012,3.2239439601464,0,0,0,0,0,0,0,0,1,0,1,0,0,29,8.41,24.389,70.7281,1618.69,TRUE,FALSE,FALSE
2012,2.14593128294867,1,0,0,0,0,0,0,0,0,0,1,0,0,32,10.24,32.768,104.8576,1592.63,TRUE,FALSE,TRUE
2012,2.52322551409014,0,0,0,0,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,1592.63,TRUE,FALSE,FALSE
2012,2.3351732825872,1,0,1,0,0,0,0,0,0,0,1,0,0,30,9,27,81,1592.63,FALSE,FALSE,TRUE
2012,2.43361335540045,0,0,0,0,0,0,0,0,0,0,1,0,0,17.5,3.0625,5.359375,9.37890625,839.54,TRUE,FALSE,TRUE
2012,3.18700061633775,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,1602.6,TRUE,FALSE,TRUE
2012,2.53270425804468,0,0,0,0,1,0,0,0,0,0,1,0,0,28.5,8.1225,23.149125,65.97500625,1736.6,FALSE,FALSE,TRUE
2012,3.57304763858881,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,819.41,TRUE,FALSE,FALSE
2012,3.21637269465008,0,0,0,0,0,0,0,0,0,0,1,0,0,31,9.61,29.791,92.3521,1682.5,TRUE,FALSE,TRUE
2012,2.52322551409014,1,0,0,0,1,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,1679.12,FALSE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,849.09,TRUE,FALSE,FALSE
2012,3.06222201482282,0,0,0,0,0,0,0,0,0,1,1,0,0,13,1.69,2.197,2.8561,823.62,TRUE,FALSE,FALSE
2012,2.07693841146172,1,0,0,0,0,0,0,0,0,0,1,0,0,20,4,8,16,868.26,TRUE,FALSE,TRUE
2012,2.91912117118215,0,0,0,0,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,840.84,TRUE,FALSE,FALSE
2012,2.10337166852987,1,0,0,0,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,1494.07,TRUE,FALSE,FALSE
2012,-5.45497117659341,1,0,0,0,1,0,0,1,0,0,1,0,0,11,1.21,1.331,1.4641,767.73,FALSE,FALSE,FALSE
2012,2.36907483426288,0,0,0,0,0,0,0,0,0,0,1,0,0,25,6.25,15.625,39.0625,776.04,TRUE,FALSE,TRUE
2012,2.65675690671466,1,0,0,0,0,0,0,0,1,0,1,0,0,21,4.41,9.261,19.4481,776.04,TRUE,FALSE,FALSE
2012,2.3823200610129,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,827.61,TRUE,FALSE,FALSE
2012,2.74700886069169,0,0,1,0,0,0,0,1,0,0,1,0,0,25,6.25,15.625,39.0625,1590.82,FALSE,FALSE,FALSE
2012,2.52322551409014,1,0,0,0,1,0,0,0,0,0,1,0,0,29,8.41,24.389,70.7281,835.59,FALSE,FALSE,TRUE
2012,2.65675690671466,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,1580.29,TRUE,FALSE,TRUE
2012,3.57304763858881,0,0,0,0,0,0,0,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,721.86,TRUE,FALSE,TRUE
2012,2.56144672691033,0,0,0,0,0,0,0,0,0,0,1,0,0,33,10.89,35.937,118.5921,1002.7,TRUE,FALSE,TRUE
2012,2.10337166852987,1,0,0,0,0,0,0,1,0,0,1,0,0,17,2.89,4.913,8.3521,857.54,TRUE,FALSE,FALSE
2012,3.1267605359604,0,0,0,0,0,0,0,0,1,0,1,0,0,22,4.84,10.648,23.4256,906.69,TRUE,FALSE,FALSE
2012,3.39869425144404,1,0,0,0,0,0,0,0,1,0,1,0,0,22,4.84,10.648,23.4256,906.69,TRUE,FALSE,FALSE
2012,2.0914430976646,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1.69,2.197,2.8561,1549.47,TRUE,FALSE,FALSE
2012,2.55139639105683,0,0,1,0,0,0,0,0,0,0,1,0,0,26,6.76,17.576,45.6976,1455.08,FALSE,FALSE,TRUE
2012,2.36907483426288,1,0,1,0,0,0,0,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,1455.08,FALSE,FALSE,TRUE
2012,3.06222201482282,0,0,0,0,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,776.04,TRUE,FALSE,FALSE
2012,1.96360972615471,1,0,0,0,0,0,0,1,0,0,1,0,0,34,11.56,39.304,133.6336,1563.39,TRUE,FALSE,FALSE
2012,2.83907846350861,0,0,1,0,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,1590.82,FALSE,FALSE,FALSE
2012,2.75674512264097,1,0,0,0,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,776.04,TRUE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,776.04,TRUE,FALSE,FALSE
2012,1.3758230612526,0,0,0,0,0,0,0,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,767.73,TRUE,FALSE,TRUE
2012,2.60546361232711,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,767.73,TRUE,FALSE,TRUE
2012,2.97521063783319,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,1602.6,FALSE,FALSE,TRUE
2012,3.44521426707893,0,0,0,0,0,0,0,0,1,0,1,0,0,17,2.89,4.913,8.3521,818.11,TRUE,FALSE,FALSE
2012,2.52062473239008,0,0,0,0,0,0,0,0,0,0,1,0,0,27.5,7.5625,20.796875,57.19140625,959.04,TRUE,FALSE,TRUE
2012,2.59959849287471,1,0,1,0,0,0,0,0,1,0,1,0,0,10,1,1,1,761.42,FALSE,FALSE,FALSE
2012,2.65675690671466,1,0,0,0,1,0,0,0,1,0,1,0,0,17,2.89,4.913,8.3521,1399.77,FALSE,FALSE,FALSE
2012,2.45423264260319,1,0,0,0,0,0,0,0,0,0,1,0,0,21.5,4.6225,9.938375,21.36750625,746.54,TRUE,FALSE,TRUE
2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,1,0,0,22.5,5.0625,11.390625,25.62890625,746.54,TRUE,FALSE,TRUE
2012,3.28536556613703,0,0,1,0,0,0,0,0,0,0,1,0,0,27,7.29,19.683,53.1441,926.19,FALSE,FALSE,TRUE
2012,2.65675690671466,1,0,0,0,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,783.41,TRUE,FALSE,FALSE
2012,2.60145559092957,0,0,0,0,0,0,0,1,0,0,1,0,0,14,1.96,2.744,3.8416,761.42,TRUE,FALSE,FALSE
2012,2.87990045802887,1,0,1,0,0,0,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,1574.13,FALSE,FALSE,TRUE
2012,3.37188299399338,0,0,0,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,802.26,TRUE,FALSE,FALSE
2012,2.43361335540045,1,0,0,0,0,0,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,802.26,TRUE,FALSE,TRUE
2012,3.0985896589937,1,0,0,0,0,0,0,0,0,1,1,0,0,19,3.61,6.859,13.0321,755.57,TRUE,FALSE,FALSE
2012,3.02448168683998,1,0,1,0,0,0,0,0,0,0,1,0,0,24,5.76,13.824,33.1776,906.69,FALSE,FALSE,TRUE
2012,2.56366648364865,0,0,0,0,0,0,0,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,848.61,TRUE,FALSE,TRUE
2012,3.19714133272219,0,0,0,0,0,0,0,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,903.21,TRUE,FALSE,TRUE
2012,2.60546361232711,1,0,0,0,0,0,0,0,0,0,1,0,0,30,9,27,81,903.21,TRUE,FALSE,TRUE
2012,2.3351732825872,1,0,0,0,1,0,0,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,906.03,FALSE,FALSE,TRUE
2012,2.57879536524495,1,0,0,0,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,925.45,TRUE,FALSE,FALSE
2012,3.66835781839314,1,0,0,0,0,0,0,0,1,0,1,0,0,16,2.56,4.096,6.5536,864.04,TRUE,FALSE,FALSE
2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,1,0,0,23,5.29,12.167,27.9841,841.49,TRUE,FALSE,TRUE
