"","day1","day2","day3","day4","date","stormy","mixed","price","qty","rainy","cold","windspd","windspd2","pricelevel","totr","tots"
"464",1,0,0,0,911230,0,0,-0.324051283267055,9.64430052006943,1,1,2.70805,7.333536,0.9273437,15894,14260
"465",0,1,0,0,911231,0,0,-0.439147625466312,8.90584480541564,1,1,2.862201,8.192194,1.228261,5850,4015
"466",0,0,0,1,920102,0,0,-0.0174545124848535,9.74639464095243,0,0,2.813411,7.91528,1.244595,409,4109
"467",0,0,0,0,920103,0,0,-0.108986470113308,8.73223090246648,0,0,2.456736,6.035551,1.359375,7222,7222
"468",1,0,0,0,920106,1,0,0.0955201832036243,7.77670152038791,0,0,3.314186,10.98383,1.491216,13036,11224
"469",0,1,0,0,920107,1,0,-0.324682031570779,7.58529196673654,0,1,3.344039,11.1826,1.64375,1760,3370
"470",0,0,1,0,920108,1,0,-0.12632504401824,8.81514952593209,0,1,3.036554,9.220662,1.487097,4824,3470
"471",0,0,0,1,920109,0,1,0.357627848484396,8.49332694583167,0,1,2.813411,7.91528,1.327174,16489,13607
"472",0,0,0,0,920110,0,1,0.172294919538328,9.50341034471045,1,0,2.650892,7.027227,1.254,4842,5260
"473",1,0,0,0,920113,0,1,0.0748121344925039,8.39929915729523,0,0,2.908721,8.460658,0.9302325,12732,11930
"474",0,1,0,0,920114,0,1,-0.326377411180246,7.60549409151669,0,0,2.813411,7.91528,0.8568182,7070,5590
"475",0,0,1,0,920115,1,0,0.0356958478917173,8.82278167897186,1,1,2.995732,8.974412,1.266667,2873,2270
"476",0,0,0,1,920116,1,0,-0.289404790072251,8.49204603035935,0,1,3.113515,9.693978,1.1875,1915,4690
"477",0,0,0,0,920117,1,0,-0.0964997301079462,9.07482800626366,1,1,3.218876,10.36116,1.166667,240,1283
"478",1,0,0,0,920120,1,0,-0.193295201752604,7.3476168868996,0,1,3.075775,9.460391,1.035714,300,580
"479",0,1,0,0,920121,0,1,-0.512315170687449,7.51223322768908,1,1,3.075775,9.460391,1.24375,1960,1550
"480",0,0,1,0,920122,0,0,-0.803944747478257,8.71657146287305,0,1,2.908721,8.460658,0.9394737,5408,4410
"481",0,0,0,1,920123,0,0,-0.215150148540229,7.85273982074425,0,0,2.70805,7.333536,0.6428571,10130,9909
"482",0,0,0,0,920124,0,0,-0.0381689316599272,7.94271491061786,1,0,2.862201,8.192194,0.4630435,12943,11140
"483",1,0,0,0,920127,1,0,0.465934093586693,8.94114574140439,1,1,3.113515,9.693978,0.4775,2766,4289
"484",0,1,0,0,920128,0,1,-0.276614629920509,8.92503545567513,0,1,2.862201,8.192194,0.4852941,4050,5548
"485",0,0,1,0,920129,0,0,-0.16795530156506,7.99580999544023,0,1,2.813411,7.91528,0.5954546,6208,3445
"486",0,0,0,1,920130,0,0,0.319725160160066,8.84116586533623,0,1,2.650892,7.027227,0.575,7539,6151
"487",0,0,0,0,920131,0,0,-0.61082828351757,9.0705164937847,0,0,2.650892,7.027227,0.5717391,6250,4525
"488",1,0,0,0,920203,1,0,0.0406255182704456,8.14608421880873,0,1,3.251666,10.57333,0.6545454,8620,8250
"489",0,1,0,0,920204,1,0,0.591258034002741,6.90293499373447,0,1,3.283414,10.78081,0.4615385,300,1860
"490",0,0,1,0,920205,1,0,0.117329831289573,8.8429411800249,0,1,3.075775,9.460391,0.8153846,360,1280
"491",0,0,0,1,920206,1,0,0.245079727462102,7.88219188702096,0,1,3.075775,9.460391,1.468421,5680,4855
"492",0,0,0,0,920207,0,1,-0.422059740787268,9.28782360497348,0,1,2.953173,8.721229,1.416216,7484,8089
"493",1,0,0,0,920210,1,0,-0.120389191406455,8.01821524246995,0,1,3.036554,9.220662,1.38125,6960,6275
"494",0,1,0,0,920211,1,0,-0.130052309852201,7.89455257129434,0,1,2.953173,8.721229,1.544231,2460,2680
"495",0,0,1,0,920212,1,0,0.278311133288769,8.38273202215958,0,1,2.908721,8.460658,1.221429,8396,5390
"496",0,0,0,1,920213,0,1,0.606654091464511,8.28462024172818,0,1,2.862201,8.192194,0.9928572,14440,8400
"497",0,0,0,0,920214,0,1,-0.59021432764195,9.66173785827955,0,1,2.862201,8.192194,0.6222222,7095,13708
"498",0,1,0,0,920218,0,0,-0.576747970953191,8.43984073755529,0,1,2.862201,8.192194,0.4625,19698,17555
"499",0,0,1,0,920219,0,1,0.71144901403235,8.65007165010446,0,0,2.813411,7.91528,0.3346154,10,3474
"500",0,0,0,1,920220,0,0,-0.0820637988643167,8.29525912836014,0,0,2.70805,7.333536,0.4230769,6470,5870
"501",0,0,0,0,920221,0,1,-0.0856366318674722,8.42679742283911,0,0,2.762117,7.629292,0.55,6695,8390
"502",1,0,0,0,920224,0,0,0.129758311500989,8.77131905091941,0,1,2.525729,6.379305,0.5666667,5222,4340
"503",0,1,0,0,920225,0,0,-0.581660844572531,7.91194310730786,0,1,2.590267,6.709484,0.4625,2885,2100
"504",0,0,1,0,920226,0,1,-0.273528056062726,8.03298334028666,0,1,2.862201,8.192194,0.7615384,2025,2575
"505",0,0,0,1,920227,1,0,0.426153739496538,8.37371588141167,1,1,2.953173,8.721229,1.203125,1179,2850
"506",0,0,0,0,920228,1,0,0.174795449603836,7.72454636114907,0,0,2.908721,8.460658,1.229687,7420,6190
"507",1,0,0,0,920302,0,1,-0.253229957390715,8.75715776785951,0,0,2.908721,8.460658,1.076923,5855,5635
"508",0,1,0,0,920303,1,0,0.056611681561304,7.84711023951257,0,1,2.908721,8.460658,0.9928572,7327,6730
"509",0,0,1,0,920304,0,1,-0.903723783574342,9.10612428774423,0,0,2.762117,7.629292,0.775,7850,8055
"510",0,0,0,1,920305,0,1,0.153134972597203,8.9778052779778,0,0,2.650892,7.027227,0.789394,8610,10135
"511",0,0,0,0,920306,0,0,-0.855221064477354,7.64166778096051,0,0,2.590267,6.709484,0.6157895,5213,5263
"512",1,0,0,0,920309,0,1,-0.635507342103848,7.99915847721895,0,0,2.862201,8.192194,0.444,26530,21620
"513",0,1,0,0,920310,0,1,0.154202448848752,7.42240887782106,0,0,2.813411,7.91528,0.62,4520,9685
"514",0,0,1,0,920311,0,1,-0.271697034137892,8.19790075706734,0,1,2.762117,7.629292,0.7944444,3375,3350
"515",0,0,0,1,920312,1,0,-0.0114165596016633,8.03564334210317,1,1,3.075775,9.460391,0.7491667,10600,11015
"516",0,0,0,0,920313,1,0,0.429249583568176,8.52242058214981,0,1,3.283414,10.78081,0.7111111,21070,3030
"517",1,0,0,0,920316,0,0,-0.751634466695437,8.68772784139757,0,1,2.862201,8.192194,0.618,250,15520
"518",0,1,0,0,920317,0,0,-0.561543512059195,9.44451331800235,0,1,2.813411,7.91528,0.5589285,7610,9590
"519",0,0,1,0,920318,0,1,-0.186459983355106,7.81289375522358,0,1,2.908721,8.460658,0.9636363,3065,1705
"520",0,0,0,1,920319,0,0,-0.165445599799519,7.27415693393503,0,1,2.813411,7.91528,1.0775,3830,5510
"521",0,0,0,0,920320,1,0,0.0650712616684048,8.84683128100103,1,1,3.075775,9.460391,0.5904762,8342,7347
"522",1,0,0,0,920323,0,0,0.544174684637271,9.50404709146344,0,1,2.590267,6.709484,0.89375,2305,2585
"523",0,1,0,0,920324,0,1,-0.145879106324474,8.23973485932822,0,1,2.762117,7.629292,0.7884616,4410,3745
"524",0,0,1,0,920325,0,1,-0.449047117602163,9.19745423198821,0,1,2.762117,7.629292,0.6541666,3000,2940
"525",0,0,0,1,920326,0,1,-0.235000649723324,9.22561071433028,0,0,2.862201,8.192194,0.6170455,11783,12140
"526",0,0,0,0,920327,0,1,-0.608774272259017,8.71390598813633,0,0,2.862201,8.192194,0.825,2535,2295
"527",1,0,0,0,920330,1,0,0.32070986049661,7.80637852998254,0,0,3.401197,11.56814,1.2,5130,2220
"528",0,1,0,0,920331,1,0,-0.1774578120254,7.88140740373697,0,0,3.184974,10.14406,1.333333,514,1112
"529",0,0,1,0,920401,0,1,-0.0469768805290638,7.59172141916809,1,0,2.953173,8.721229,0.8291667,3920,4940
"530",0,0,0,1,920402,0,0,-0.650695553232042,8.90331118116468,0,0,2.590267,6.709484,0.64375,10240,11310
"531",0,0,0,0,920403,0,0,-1.01705835408082,8.19658530780389,1,1,2.862201,8.192194,0.5666667,15042,14480
"532",1,0,0,0,920406,0,0,-0.711928186877143,8.80477306447252,0,0,2.813411,7.91528,0.6788461,6852,7727
"533",0,1,0,0,920407,0,0,-0.306656877812611,7.58858460449955,0,0,2.70805,7.333536,0.6,305,1465
"534",0,0,1,0,920408,0,0,0.149574103598345,8.45303243203919,0,0,2.70805,7.333536,0.5406896,14148,12280
"535",0,0,0,1,920409,0,0,-0.0736747364134311,8.18710572802056,0,0,2.650892,7.027227,0.6786207,5160,6250
"536",0,0,0,0,920410,0,0,-0.379860996930428,8.99214904616198,0,0,2.650892,7.027227,0.6895834,4340,5350
"537",1,0,0,0,920413,0,0,0.429461033878781,8.79251924134729,0,1,2.862201,8.192194,0.7333333,7049,5535
"538",0,1,0,0,920414,0,0,0.0423322697749287,8.37785223147467,0,0,2.995732,8.974412,0.7045454,200,2260
"539",0,0,1,0,920415,0,0,-0.431189397644621,7.53603293647573,0,0,2.762117,7.629292,0.8,360,490
"540",0,0,0,1,920416,0,0,-0.501458840510558,8.41259803509776,0,0,2.525729,6.379305,0.7320513,11875,9655
"541",0,0,0,0,920417,0,0,-0.691579097611291,9.66459146573727,1,0,2.456736,6.035551,0.7978261,3900,6050
"542",0,1,0,0,920421,0,0,-0.294623336759608,8.59254668146874,0,0,2.590267,6.709484,0.7525641,10700,10494
"543",0,0,1,0,920422,0,0,-0.851413450154589,9.26960494378336,0,0,2.525729,6.379305,0.9074074,3940,4118
"544",0,0,0,1,920423,0,0,0.213593015815169,7.66691927244461,1,0,2.650892,7.027227,0.8676924,6570,5910
"545",0,0,0,0,920424,0,0,-0.694642156416412,8.65697749991217,0,0,2.650892,7.027227,0.5848276,15940,15455
"546",1,0,0,0,920427,0,0,-0.399010159967419,8.5446809628028,0,0,2.650892,7.027227,0.6314815,8170,5060
"547",0,1,0,0,920428,0,0,-0.431631098035469,7.48448601664633,0,0,2.590267,6.709484,0.6147059,1676,3300
"548",0,0,1,0,920429,0,0,-0.755901688901424,8.3243833076828,0,0,2.525729,6.379305,0.4675,6963,5785
"549",0,0,0,1,920430,0,0,0.175257362094058,7.86254456459601,0,0,2.525729,6.379305,0.409375,7694,9050
"550",0,0,0,0,920501,0,0,-0.561045266438381,8.6171752639182,0,0,2.525729,6.379305,0.330303,11370,8520
"551",1,0,0,0,920504,0,0,-0.0142276878274812,8.68831629016851,0,0,2.862201,8.192194,0.45,1610,6260
"552",0,1,0,0,920505,0,1,0.0438342367611435,8.73602081338459,0,0,2.908721,8.460658,0.9166666,1320,1290
"553",0,0,1,0,920506,0,1,-0.658248887589478,9.69123046604524,0,0,2.862201,8.192194,1.203125,2305,1450
"554",0,0,0,1,920507,0,1,0.33809832228129,8.11933928623103,0,0,2.813411,7.91528,1.25,6080,4780
"555",0,0,0,0,920508,0,1,-0.366679578502828,8.12030252835063,0,0,2.862201,8.192194,1.752632,4020,3420
"556",1,0,0,0,911202,1,0,0.0485234408018433,7.79470267410369,1,0,2.995732,8.974412,0.65,7232,8058
"557",0,1,0,0,911203,1,0,0.0865209696074829,6.7742838818716,0,0,2.995732,8.974412,1,2110,2224
"558",0,0,1,0,911204,0,1,0.236725618969838,7.08960841709997,1,1,2.813411,7.91528,1.075,5247,4231
"559",0,0,0,1,911205,1,0,-0.023765191107695,8.20379985226648,0,1,3.036554,9.220662,1.280357,1290,5750
"560",0,0,0,0,911206,1,0,0.304581075179584,8.38721097419979,0,1,3.036554,9.220662,1.943182,1717,2551
"561",1,0,0,0,911209,0,0,-0.775219006970988,9.18564266101787,0,0,2.762117,7.629292,0.8134146,11643,10977
"562",0,1,0,0,911210,0,1,-0.841332782689504,8.21976200116493,0,0,2.762117,7.629292,0.890625,9640,7485
"563",0,0,1,0,911211,0,0,-0.433952571117994,9.2880524116604,1,0,2.762117,7.629292,0.7711539,9347,9009
"564",0,0,0,1,911212,0,1,0.162134448766039,8.47936912096161,0,0,2.762117,7.629292,0.8894737,3890,4055
"565",0,0,0,0,911213,0,0,0.078532039979847,8.23050102768499,0,0,2.590267,6.709484,0.7102941,16318,9992
"566",1,0,0,0,911216,1,0,-0.133926916345201,8.64325931412381,0,1,3.149883,9.921763,0.882,8725,5180
"567",0,1,0,0,911217,1,0,-0.143023673126865,8.79943074847522,0,1,3.218876,10.36116,1.027778,2780,5030
"568",0,0,1,0,911218,1,0,-0.303958517879973,8.37989416237965,0,1,3.184974,10.14406,0.93125,9078,6833
"569",0,0,0,1,911219,1,0,0.278179897677203,8.80396618526749,0,1,3.113515,9.693978,1.130952,5066,9763
"570",0,0,0,0,911220,1,0,0.118473233378942,8.9323701660363,0,1,3.149883,9.921763,1.2375,4796,5999
"571",1,0,0,0,911223,0,1,-0.325989245396088,8.56437183080766,0,1,2.953173,8.721229,0.7281818,13647,12196
"572",0,1,0,0,911224,0,1,0.00948246906580863,7.86635456706003,0,1,3.036554,9.220662,0.896875,1255,3464
"573",0,0,0,1,911226,0,1,-0.325909775302617,8.67451916376002,0,1,2.953173,8.721229,1.25,1115,815
"574",0,0,0,0,911227,0,0,0.574139392938546,8.01343509869934,0,1,2.862201,8.192194,1.279487,6887,6627
"575",1,0,0,0,911230,0,0,0.363936160111217,9.30262002536415,1,1,2.70805,7.333536,0.9273437,15894,14260
"576",0,1,0,0,911231,0,0,-0.286067370927757,7.46803489612775,1,1,2.862201,8.192194,1.228261,5850,4015
"577",0,0,0,1,920102,0,0,0.0157872224707449,7.96666677741555,0,0,2.813411,7.91528,1.244595,409,4109
"578",0,0,0,0,920103,0,0,-0.537647260651054,8.51001073692818,0,0,2.456736,6.035551,1.359375,7222,7222
"579",1,0,0,0,920106,1,0,0.198660557291904,8.65967389621243,0,0,3.314186,10.98383,1.491216,13036,11224
"580",0,1,0,0,920107,1,0,0.309328342974315,8.24897060324592,0,1,3.344039,11.1826,1.64375,1760,3370
"581",0,0,1,0,920108,1,0,-0.234501079087391,8.34999734159565,0,1,3.036554,9.220662,1.487097,4824,3470
"582",0,0,0,1,920109,0,1,-0.666232643794838,9.62677530234973,0,1,2.813411,7.91528,1.327174,16489,13607
"583",0,0,0,0,920110,0,1,-0.192751156660027,9.07771827513227,1,0,2.650892,7.027227,1.254,4842,5260
"584",1,0,0,0,920113,0,1,-0.370351509168995,8.46520476922668,0,0,2.908721,8.460658,0.9302325,12732,11930
"585",0,1,0,0,920114,0,1,0.364822976396802,8.75880390382737,0,0,2.813411,7.91528,0.8568182,7070,5590
"586",0,0,1,0,920115,1,0,-0.115542988207032,7.77407683457638,1,1,2.995732,8.974412,1.266667,2873,2270
"587",0,0,0,1,920116,1,0,0.08031665110446,9.01887926665398,0,1,3.113515,9.693978,1.1875,1915,4690
"588",0,0,0,0,920117,1,0,0.474194577030624,7.38740726861806,1,1,3.218876,10.36116,1.166667,240,1283
"589",1,0,0,0,920120,1,0,-0.113938763370292,8.96177280569871,0,1,3.075775,9.460391,1.035714,300,580
"590",0,1,0,0,920121,0,1,0.0517995918338539,8.41954061188738,1,1,3.075775,9.460391,1.24375,1960,1550
"591",0,0,1,0,920122,0,0,0.204249067148236,8.45133191718904,0,1,2.908721,8.460658,0.9394737,5408,4410
"592",0,0,0,1,920123,0,0,-0.423136045126477,8.65394082367802,0,0,2.70805,7.333536,0.6428571,10130,9909
"593",0,0,0,0,920124,0,0,-0.720585937765291,8.36231704380099,1,0,2.862201,8.192194,0.4630435,12943,11140
"594",1,0,0,0,920127,1,0,0.196978989738904,8.50083072418343,1,1,3.113515,9.693978,0.4775,2766,4289
"595",0,1,0,0,920128,0,1,-0.00231354957062813,8.40072198568707,0,1,2.862201,8.192194,0.4852941,4050,5548
"596",0,0,1,0,920129,0,0,-0.165177067762824,7.78107233034589,0,1,2.813411,7.91528,0.5954546,6208,3445
"597",0,0,0,1,920130,0,0,-0.367034641132598,9.47486549233131,0,1,2.650892,7.027227,0.575,7539,6151
"598",0,0,0,0,920131,0,0,-0.862372587805542,8.43952441855721,0,0,2.650892,7.027227,0.5717391,6250,4525
"599",1,0,0,0,920203,1,0,-0.140522948952988,7.43713066851578,0,1,3.251666,10.57333,0.6545454,8620,8250
"600",0,1,0,0,920204,1,0,-0.772221618804883,7.08953646986466,0,1,3.283414,10.78081,0.4615385,300,1860
"601",0,0,1,0,920205,1,0,-0.0344360624552582,7.36944143348203,0,1,3.075775,9.460391,0.8153846,360,1280
"602",0,0,0,1,920206,1,0,0.31961940582284,7.64231276173326,0,1,3.075775,9.460391,1.468421,5680,4855
"603",0,0,0,0,920207,0,1,-0.147855543325665,9.20519216387289,0,1,2.953173,8.721229,1.416216,7484,8089
"604",1,0,0,0,920210,1,0,-0.118281989270541,8.88864206789211,0,1,3.036554,9.220662,1.38125,6960,6275
"605",0,1,0,0,920211,1,0,-0.234890254412376,8.99183405590891,0,1,2.953173,8.721229,1.544231,2460,2680
"606",0,0,1,0,920212,1,0,0.181160691153653,7.63855434147576,0,1,2.908721,8.460658,1.221429,8396,5390
"607",0,0,0,1,920213,0,1,0.359421481043841,8.76184245149717,0,1,2.862201,8.192194,0.9928572,14440,8400
"608",0,0,0,0,920214,0,1,0.29022928283263,8.69967219048723,0,1,2.862201,8.192194,0.6222222,7095,13708
"609",0,1,0,0,920218,0,0,-0.856281049573678,7.60608397411418,0,1,2.862201,8.192194,0.4625,19698,17555
"610",0,0,1,0,920219,0,1,-0.149510608977757,7.89689152535086,0,0,2.813411,7.91528,0.3346154,10,3474
"611",0,0,0,1,920220,0,0,-0.0906301136103704,8.00214826075035,0,0,2.70805,7.333536,0.4230769,6470,5870
"612",0,0,0,0,920221,0,1,-0.202341354658174,8.60927556889551,0,0,2.762117,7.629292,0.55,6695,8390
"613",1,0,0,0,920224,0,0,0.0172177655212771,7.8277957907446,0,1,2.525729,6.379305,0.5666667,5222,4340
"614",0,1,0,0,920225,0,0,-0.416180979179227,8.34911332052676,0,1,2.590267,6.709484,0.4625,2885,2100
"615",0,0,1,0,920226,0,1,0.0518763587263456,8.54857806486731,0,1,2.862201,8.192194,0.7615384,2025,2575
"616",0,0,0,1,920227,1,0,0.269236445418181,8.81152749484822,1,1,2.953173,8.721229,1.203125,1179,2850
"617",0,0,0,0,920228,1,0,0.94277931744239,9.41501555918533,0,0,2.908721,8.460658,1.229687,7420,6190
"618",1,0,0,0,920302,0,1,0.195811282695879,7.43909009819877,0,0,2.908721,8.460658,1.076923,5855,5635
"619",0,1,0,0,920303,1,0,0.379765563255668,8.077930915202,0,1,2.908721,8.460658,0.9928572,7327,6730
"620",0,0,1,0,920304,0,1,-0.44715437300755,6.95531710366417,0,0,2.762117,7.629292,0.775,7850,8055
"621",0,0,0,1,920305,0,1,0.381325145325951,9.85095642399938,0,0,2.650892,7.027227,0.789394,8610,10135
"622",0,0,0,0,920306,0,0,0.4724357844122,8.48180776514448,0,0,2.590267,6.709484,0.6157895,5213,5263
"623",1,0,0,0,920309,0,1,-0.341236666363704,7.34520453858682,0,0,2.862201,8.192194,0.444,26530,21620
"624",0,1,0,0,920310,0,1,-0.168642589413624,8.13148339203913,0,0,2.813411,7.91528,0.62,4520,9685
"625",0,0,1,0,920311,0,1,-0.203341925627844,8.8725082885088,0,1,2.762117,7.629292,0.7944444,3375,3350
"626",0,0,0,1,920312,1,0,0.0240969643306341,8.16141304124202,1,1,3.075775,9.460391,0.7491667,10600,11015
"627",0,0,0,0,920313,1,0,0.136833021875819,8.03810592232941,0,1,3.283414,10.78081,0.7111111,21070,3030
"628",1,0,0,0,920316,0,0,-0.554062558291291,10.346947289944,0,1,2.862201,8.192194,0.618,250,15520
"629",0,1,0,0,920317,0,0,0.10260641791042,7.53397085155412,0,1,2.813411,7.91528,0.5589285,7610,9590
"630",0,0,1,0,920318,0,1,-0.17908918770448,7.12648359831919,0,1,2.908721,8.460658,0.9636363,3065,1705
"631",0,0,0,1,920319,0,0,-0.14316433770533,9.37522720600554,0,1,2.813411,7.91528,1.0775,3830,5510
"632",0,0,0,0,920320,1,0,0.623941174333128,8.39120637697076,1,1,3.075775,9.460391,0.5904762,8342,7347
"633",1,0,0,0,920323,0,0,-0.0911802430987594,8.60068203427567,0,1,2.590267,6.709484,0.89375,2305,2585
"634",0,1,0,0,920324,0,1,-0.195847175081934,8.70027043205199,0,1,2.762117,7.629292,0.7884616,4410,3745
"635",0,0,1,0,920325,0,1,-0.32039772679531,8.34351190813104,0,1,2.762117,7.629292,0.6541666,3000,2940
"636",0,0,0,1,920326,0,1,-0.322560818011485,10.1361005802958,0,0,2.862201,8.192194,0.6170455,11783,12140
"637",0,0,0,0,920327,0,1,0.127836735152675,8.62031872668242,0,0,2.862201,8.192194,0.825,2535,2295
"638",1,0,0,0,920330,1,0,0.0646103774300255,7.63819118865934,0,0,3.401197,11.56814,1.2,5130,2220
"639",0,1,0,0,920331,1,0,0.320758955388731,7.08234415708147,0,0,3.184974,10.14406,1.333333,514,1112
"640",0,0,1,0,920401,0,1,0.162259371649412,8.37971637794264,1,0,2.953173,8.721229,0.8291667,3920,4940
"641",0,0,0,1,920402,0,0,-0.341021513380889,7.33969102063155,0,0,2.590267,6.709484,0.64375,10240,11310
"642",0,0,0,0,920403,0,0,0.0349879608185875,8.6243294939276,1,1,2.862201,8.192194,0.5666667,15042,14480
"643",1,0,0,0,920406,0,0,-0.380293432133164,8.95659871572153,0,0,2.813411,7.91528,0.6788461,6852,7727
"644",0,1,0,0,920407,0,0,-0.967561568385335,7.58985593786663,0,0,2.70805,7.333536,0.6,305,1465
"645",0,0,1,0,920408,0,0,-0.806630891672102,8.81222826386463,0,0,2.70805,7.333536,0.5406896,14148,12280
"646",0,0,0,1,920409,0,0,0.161706849222089,7.92610633374823,0,0,2.650892,7.027227,0.6786207,5160,6250
"647",0,0,0,0,920410,0,0,-0.604341538597579,9.17297754605781,0,0,2.650892,7.027227,0.6895834,4340,5350
"648",1,0,0,0,920413,0,0,-0.0020361252065344,8.35295323797296,0,1,2.862201,8.192194,0.7333333,7049,5535
"649",0,1,0,0,920414,0,0,-0.520044234960256,9.19268666081867,0,0,2.995732,8.974412,0.7045454,200,2260
"650",0,0,1,0,920415,0,0,-0.083623548614109,8.740892763262,0,0,2.762117,7.629292,0.8,360,490
"651",0,0,0,1,920416,0,0,0.106031255731588,8.48960240967601,0,0,2.525729,6.379305,0.7320513,11875,9655
"652",0,0,0,0,920417,0,0,-0.639482757705386,7.88801042743555,1,0,2.456736,6.035551,0.7978261,3900,6050
"653",0,1,0,0,920421,0,0,-0.692400668884543,8.12860341306994,0,0,2.590267,6.709484,0.7525641,10700,10494
"654",0,0,1,0,920422,0,0,-0.13403007500958,8.11355701516032,0,0,2.525729,6.379305,0.9074074,3940,4118
"655",0,0,0,1,920423,0,0,-0.187363818442514,9.28740717507913,1,0,2.650892,7.027227,0.8676924,6570,5910
"656",0,0,0,0,920424,0,0,-0.128676883511766,9.28752121247664,0,0,2.650892,7.027227,0.5848276,15940,15455
"657",1,0,0,0,920427,0,0,-0.874402699117854,8.3059800263829,0,0,2.650892,7.027227,0.6314815,8170,5060
"658",0,1,0,0,920428,0,0,0.280609682540365,8.09481997466875,0,0,2.590267,6.709484,0.6147059,1676,3300
"659",0,0,1,0,920429,0,0,-0.826465565993058,8.85013738437594,0,0,2.525729,6.379305,0.4675,6963,5785
"660",0,0,0,1,920430,0,0,-0.47519509050449,10.5251826923292,0,0,2.525729,6.379305,0.409375,7694,9050
"661",0,0,0,0,920501,0,0,-0.118546979677658,8.24237292118639,0,0,2.525729,6.379305,0.330303,11370,8520
"662",1,0,0,0,920504,0,0,0.601730235994925,7.6091110057966,0,0,2.862201,8.192194,0.45,1610,6260
"663",0,1,0,0,920505,0,1,-0.0214478156097622,9.01523746609335,0,0,2.908721,8.460658,0.9166666,1320,1290
"664",0,0,1,0,920506,0,1,-0.383101670784899,8.48411970428061,0,0,2.862201,8.192194,1.203125,2305,1450
"665",0,0,0,1,920507,0,1,0.347728905239745,8.21786200298565,0,0,2.813411,7.91528,1.25,6080,4780
"666",0,0,0,0,920508,0,1,-0.0671950488907562,8.33591580730324,0,0,2.862201,8.192194,1.752632,4020,3420
"667",1,0,0,0,911202,1,0,-0.612432814061721,8.72353932998919,1,0,2.995732,8.974412,0.65,7232,8058
"668",0,1,0,0,911203,1,0,-0.176737981673477,7.99482312038902,0,0,2.995732,8.974412,1,2110,2224
"669",0,0,1,0,911204,0,1,0.191056799214738,6.48272154066419,1,1,2.813411,7.91528,1.075,5247,4231
"670",0,0,0,1,911205,1,0,0.129966537881847,9.03054851852203,0,1,3.036554,9.220662,1.280357,1290,5750
"671",0,0,0,0,911206,1,0,0.128167309526917,9.35144224221275,0,1,3.036554,9.220662,1.943182,1717,2551
"672",1,0,0,0,911209,0,0,-0.909982155008001,10.0647013015634,0,0,2.762117,7.629292,0.8134146,11643,10977
"673",0,1,0,0,911210,0,1,-0.479000181493566,7.96827176856196,0,0,2.762117,7.629292,0.890625,9640,7485
"674",0,0,1,0,911211,0,0,-0.299244731659903,8.73465039803494,1,0,2.762117,7.629292,0.7711539,9347,9009
"675",0,0,0,1,911212,0,1,0.21594028318826,7.97678172991638,0,0,2.762117,7.629292,0.8894737,3890,4055
"676",0,0,0,0,911213,0,0,-0.499347403969999,8.37652834758684,0,0,2.590267,6.709484,0.7102941,16318,9992
"677",1,0,0,0,911216,1,0,0.0312708673590625,6.07038794687072,0,1,3.149883,9.921763,0.882,8725,5180
"678",0,1,0,0,911217,1,0,0.293908516599597,8.02989684284506,0,1,3.218876,10.36116,1.027778,2780,5030
"679",0,0,1,0,911218,1,0,-0.306367279244521,8.67273580287403,0,1,3.184974,10.14406,0.93125,9078,6833
"680",0,0,0,1,911219,1,0,0.330750368967145,7.80944662561402,0,1,3.113515,9.693978,1.130952,5066,9763
"681",0,0,0,0,911220,1,0,0.0275673674209393,7.99216723035649,0,1,3.149883,9.921763,1.2375,4796,5999
"682",1,0,0,0,911223,0,1,0.185516247242287,9.08990568561359,0,1,2.953173,8.721229,0.7281818,13647,12196
"683",0,1,0,0,911224,0,1,-0.0437500807967748,9.79132679878937,0,1,3.036554,9.220662,0.896875,1255,3464
"684",0,0,0,1,911226,0,1,-0.466089311457229,8.21827855796987,0,1,2.953173,8.721229,1.25,1115,815
"685",0,0,0,0,911227,0,0,-0.017741208824364,9.04164886345339,0,1,2.862201,8.192194,1.279487,6887,6627
"686",1,0,0,0,911230,0,0,-0.753320135854252,8.6698794695324,1,1,2.70805,7.333536,0.9273437,15894,14260
"687",0,1,0,0,911231,0,0,-0.670610782152062,7.8396049758287,1,1,2.862201,8.192194,1.228261,5850,4015
"688",0,0,0,1,920102,0,0,-0.376159997384737,9.17955854808428,0,0,2.813411,7.91528,1.244595,409,4109
"689",0,0,0,0,920103,0,0,-0.932550066406453,7.91182768144644,0,0,2.456736,6.035551,1.359375,7222,7222
"690",1,0,0,0,920106,1,0,0.105856975330689,6.89767656350905,0,0,3.314186,10.98383,1.491216,13036,11224
"691",0,1,0,0,920107,1,0,0.32461396348225,6.9481060583501,0,1,3.344039,11.1826,1.64375,1760,3370
"692",0,0,1,0,920108,1,0,-0.251835809094309,7.51576402746659,0,1,3.036554,9.220662,1.487097,4824,3470
"693",0,0,0,1,920109,0,1,0.413216003998805,7.87661455057969,0,1,2.813411,7.91528,1.327174,16489,13607
"694",0,0,0,0,920110,0,1,0.566746903864241,8.54910370972314,1,0,2.650892,7.027227,1.254,4842,5260
"695",1,0,0,0,920113,0,1,0.162230696962829,9.17572904145886,0,0,2.908721,8.460658,0.9302325,12732,11930
